ID,Site,Length,Width,Thickness,Other typologies,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Bow,Area,Long base,Short base,Campaign,Layer,Colour,Distal side length,Proximal side length,Date,Date BP,Calibrated date,Sd Date BP,Direction bow,Direction short base,Direction distal side,Direction proximal side,Excavated by,Extension bow,Extension short base,Extension distal side,Extension proximal side,Phase,Reliability,Broad Shape,Type Fortea,Type García-Puchol,Type Juan-Cabanilles,Original museum ID,Location museum ID,Inclination bow,Inclination short base,Inclination distal side,Inclination proximal side,Shape Proximal,Reliability proximal,Shape distal,Reliability distal,Shape short base,Reliability short base,Shape bow,Reliability bow,Raw material,Microburin,Archaeological level,Comments,Outline vertex,Orientation,Grid,Residual retouch,Sector,Symmetry,Sub-grid,Location,X,Y,Z,Vertex,X_geo,Y_geo,Z_geo
44,Cueva de la Cocina,1.92,0.91,0.25,,26.6,29.76,0,0,123.64,0,0.97,3.2,0,1942,1,Ocre,1.73,1.91,9/11/2017,,,,No escau,Inexistent,Bipolar,Part trencada,Pericot,No escau,Inexistent,Continu,Part trencada,,63.82,Trapezi,Indefinible,Indefinible,Indefinible,Il·legible,120370,No escau,Inexistent,Abrupte,Part trencada,Part trencada,Incomplet,Trencat,Complet,Inexistent,No escau,No escau,No escau,Sílex,No,,Que el retoc siga bipolar és discutible (només ho pareix a la part final),Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,No,,,
45,Cueva de la Cocina,1.82,0.55,0.27,,28.28,27.98,0,0,123.73,0,0.58,1.84,0,1942,1,Melat,1.05,1.04,9/11/2017,,,,No escau,No escau,Inversa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1146,120370,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Trencat,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,Triangular,Esquerra,,No,RSE,Sí,,SIP,,,,Si,,,
46,Cueva de la Cocina,1.76,1.1,0.33,,64.72,44.19,136.03,115.06,0,0,1.21,1.77,0.58,1942,1,Morat,1.27,0.76,9/11/2017,,,,No escau,Inversa,Doble bisell,Doble bisell,Pericot,No escau,Continu,Continu,Continu,,100,Trapezi,G3. Trapecio asimétrico,TRsp 9.2.1 Trapecio con doble bisel,G7. Trapecio simétrico o asimétrico con retoque oblicuo o rasante complementario,Il·legible,120370,No escau,Oblicu,Oblicu,Semiabrupte,Rectilini,Complet,Trencat,Complet,Rectilini,Complet,No escau,No escau,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Taprezoidal,,,
47,Cueva de la Cocina,1.48,0.92,0.18,,40.12,51.15,126.8,141.93,0,0,0.73,1.87,0.29,1942,1,Rosa,0.97,1.28,9/11/2017,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,89.31,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),1147,120370,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Trencat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,Trapezoïdal,Dreta,,No,RSE,No,,SIP,,,,Taprezoidal,,,
48,Cueva de la Cocina,1.44,0.66,0.3,,21.83,23.23,0,0,134.93,0,0.7,2.89,0,1942,1,Blanc,1.52,1.61,9/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Part trencada,Part trencada,,64.15,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1144,120370,No escau,No escau,Abrupte,Abrupte,Part trencada,Incomplet,Trencat,Incomplet,No escau,No escau,No escau,No escau,Sílex (¿?),No,,,Pedunculat arrodonit,Dreta,,No,RSE,Sí,,SIP,,,,Si,,,
49,Cueva de la Cocina,2.17,0.48,0.29,,21.01,21.09,0,0,137.91,0,0.71,2.18,0,1942,1,Gris,1.17,1.17,9/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G14. Triángulo escaleno con el lado pequeño convexo,Ta 9.3.5 Triángulo escaleno con el lado pequeño convexo,G3. Triángulo de retoque abrupto,1145,120370,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Trencat,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,Segmentoïde,Esquerra,,No,RSE,Sí,,SIP,,,,Si,,,
50,Cueva de la Cocina,1.69,0.66,0.27,,40.71,27.95,0,0,111.34,0,0.76,1.7,0,1942,1,Melat,1.19,0.86,9/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Trapezi,G7. Trapecio con un lado convexo,TRa 9.1.6 Trapecio con un lado convexo,G10. Trapecio con lado(s) convexo(s),Il·legible,120370,No escau,Abrupte,Abrupte,Abrupte,Convex,Complet,Trencat,Complet,Rectilini,No escau,No escau,No escau,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Taprezoidal,,,
51,Cueva de la Cocina,2.02,0.61,0.28,,25.65,21.45,0,0,0,3.67,0.84,3.51,0,1942,1,Gris,1.8,1.82,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Part trencada,Part trencada,Part trencada,,59.09,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1144,120370,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Part trencada,Incomplet,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,Sí,,SIP,,,,Segmentoide,,,
52,Cueva de la Cocina,1.79,0.66,0.19,,48.08,46.89,0,0,0,2.61,0.83,2.18,0,1942,1,Marrò,1.15,1.36,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Part trencada,Part trencada,Part trencada,,81.47,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1144,120370,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Part trencada,Incomplet,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
53,Cueva de la Cocina,1.73,0.62,0.28,,38.29,50.53,0,0,0,2.46,0.81,2.07,0,1942,1,Gris,1,1.41,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,91.11,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1144,120370,No escau,Oblicu,Oblicu,Oblicu,Convex,No escau,Recte regular,No escau,Convex,No escau,Abrupte dreta,Incomplet,Sílex,No,,,Trapezoïdal,Dreta,,Si,RSE,Sí,,SIP,,,,Segmentoide,,,
54,Cueva de la Cocina,1.91,0.49,0.2,,28.5,12.64,0,0,138.86,0,0.73,2.7,0,1942,1,Mel clar,1.96,0.9,16/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,87.92,Triangle,G15. Triángulo escaleno alargado con el lado pequeño convexo,Ta 9.3.6 Triángulo escaleno alargado con el lado pequeño convexo,G3. Triángulo de retoque abrupto,1144,120370,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Si,,,
55,Cueva de la Cocina,1.65,0.49,0.29,,29.15,25.38,0,0,0,3.04,0.54,2.88,0,1942,1,Melat,1.63,1.38,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Part trencada,Part trencada,Part trencada,,60.95,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1144,120370,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
56,Cueva de la Cocina,1.53,0.91,0.22,,36.52,29.36,0,0,114.11,0,0.82,2.53,0,1942,1,Blanc,1.65,1.36,16/11/2017,,,,No escau,No escau,Part trencada,Directa,Pericot,No escau,No escau,Part trencada,Continu,,66.32,Triangle,Indefinible,Indefinible,Indefinible,1144,120370,No escau,No escau,Part trencada,Abrupte,Concau suau alt,Complet,Recte,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,Triangular,Esquerra,,No,RSE,No,,SIP,,,,Si,,,
57,Cueva de la Cocina,1.3,0.64,0.24,,22.01,35.38,0,0,122.6,0,0.46,2.21,0,1942,1,Gris,0.99,1.52,16/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Part trencada,Part trencada,,76.87,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1145,120370,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Recte,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,Pedunculat arrodonit,Dreta,,No,RSE,No,,SIP,,,,Pedunculat punta,,,
58,Cueva de la Cocina,1.77,0.47,0.31,,26.89,27.03,0,0,0,2.63,0.6,2.44,0,1942,1,Rosa,1.29,1.31,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Part trencada,Part trencada,Part trencada,,79.98,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1145,120370,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex Salva,No,,,Trapezoïdal,Esquerra,,No,RSE,Sí,,SIP,,,,Segmentoide,,,
59,Cueva de la Cocina,1.49,0.57,0.21,,41.67,29.91,0,0,0,2.68,0.56,2.4,0,1942,1,Crema,1.62,1.03,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Part trencada,Part trencada,Part trencada,,58.61,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1144,120370,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Part trencada,Incomplet,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
62,Cueva de la Cocina,1.2,0.53,0.22,,30.19,28.7,0,0,121.11,0,0.4,1.85,0,1942,1,Melat,1.09,1.04,16/11/2017,,,,Part trencada,No escau,Part trencada,Directa,Pericot,Part trencada,No escau,Part trencada,Continu,,72.05,Triangle,Indefinible,Indefinible,Indefinible,1144,120370,Part trencada,No escau,Part trencada,Abrupte,Rectilini,Complet,Recte,Incomplet,Part trencada,No escau,Part trencada,No escau,Sílex Melat,No,,Segurament és un triangle isòsceles,Triangular,Esquerra,,No,RSE,Sí,,SIP,,,,Si,,,
63,Cueva de la Cocina,1.4,0.88,0.24,,36.42,30.32,0,0,113.26,0,0.66,2.36,0,1942,1,Gris,1.53,1.3,16/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,74.3,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1144,120370,No escau,No escau,Abrupte,Abrupte,Concau suau,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex Dàlmata,No,,,Triangular,Esquerra,,No,RSE,No,,SIP,,,,Si,,,
64,Cueva de la Cocina,1.74,0.85,0.22,,33.71,35.56,0,0,110.73,0,0.75,2.04,0,1942,1,Crema,1.21,1.27,16/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,91.22,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1144,120370,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,Els tipos no corresponen be,Triangular,Esquerra,,No,RSE,Sí,,SIP,,,,Si,,,
65,Cueva de la Cocina,2.27,0.5,0.24,,46.4,32.2,0,0,0,2.45,0.88,2.21,0,1942,1,Gris,1.13,1.23,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1366,120371,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Suau esquerra,Complet,Sílex,No,,,Segmentoïde,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
66,Cueva de la Cocina,1.73,0.79,0.24,,40.8,35.41,0,0,103.78,0,0.71,1.76,0,1942,1,Mel clar,1.19,1.05,16/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1366,120371,No escau,No escau,Abrupte,Abrupte,Concau alt,Complet,Recte regular,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Pedunculat arrodonit,,,
67,Cueva de la Cocina,2.33,1.13,0.3,,44.97,40.83,143.64,130.56,0,0,1.63,2.83,0.77,1942,1,Mel clar,1.55,1.27,16/11/2017,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,86.93,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,1385,120371,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Recte regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,Triangular,Esquerra,,No,RSE,No,,SIP,,,,Taprezoidal,,,
69,Cueva de la Cocina,1.87,0.48,0.23,,31.6,48.26,0,0,0,2.19,0.51,1.9,0,1942,1,Rosa,0.73,1.43,16/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G15. Triángulo escaleno alargado con el lado pequeño convexo,Ta 9.3.6 Triángulo escaleno alargado con el lado pequeño convexo,G3. Triángulo de retoque abrupto,1387,120371,No escau,No escau,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,No escau,No escau,No escau,Complet,Sílex,No,,,Triangular,Dreta,,No,RSE,No,,SIP,,,,Si,,,
70,Cueva de la Cocina,2.34,0.68,0.26,,30.49,30.32,0,0,0,3.22,1,2.92,0,1942,1,Gris,1.58,1.62,16/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,93.71,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1366,120371,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex,No,,"Revisar que el retoc siga, efectivament, creuat, i que no siga simplement directe",Trapezoïdal,Esquerra,,No,RSE,Sí,,SIP,,,,Segmentoide,,,
71,Cueva de la Cocina,1.89,0.98,0.22,,44.46,24.75,156.01,134.78,0,0,1.04,3.07,0.32,1942,1,Rosa,2.16,1.13,28/11/2017,,,,No escau,Inexistent,Directa,Part trencada,Pericot,No escau,Inexistent,Continu,Part trencada,,71.13,Trapezi,Indefinible,Indefinible,Indefinible,1385,120371,No escau,Inexistent,Abrupte,Part trencada,Part trencada,Incomplet,Recte regular,Incomplet,Rectilini,Complet,No escau,No escau,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Taprezoidal,,,
72,Cueva de la Cocina,1.45,0.59,0.26,,31.15,30.32,0,0,118.53,0,0.6,1.98,0,1942,1,Morat,1.17,1.14,28/11/2017,,,,No escau,Inversa,Indefinible,Directa,Pericot,No escau,Continu,Continu,Continu,,89.07,Triangle,Indefinible,Indefinible,Indefinible,1384,120371,No escau,Oblicu,Abrupte,Abrupte,Convex suau,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,Sí,,SIP,,,,Si,,,
73,Cueva de la Cocina,1.92,0.62,0.22,,25.43,16.08,0,0,138.49,0,0.75,3.17,0,1942,1,Gris clar,2.06,1.33,28/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Part trencada,Continu,,74.78,Triangle,Indefinible,Indefinible,Indefinible,1384,120371,No escau,No escau,Abrupte,Abrupte,Concau suau alt,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,Triangular,Esquerra,,No,RSE,No,,SIP,,,,Pedunculat punta,,,
74,Cueva de la Cocina,1.79,1.04,0.31,,44.77,31.64,137.26,146.33,0,0,1.23,2.93,0.42,1942,1,Melat,1.83,1.34,28/11/2017,,,,No escau,Inexistent,Inexistent,Directa,Pericot,No escau,Inexistent,Microburi,Part trencada,,79.11,Trapezi,Indefinible,Indefinible,Indefinible,Il·legible,120371,No escau,Inexistent,Inexistent,Abrupte,Rectilini,Incomplet,Recte regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,Si,,,Triangular,Esquerra,,Si,RSE,No,,SIP,,,,Taprezoidal,,,
75,Cueva de la Cocina,1.58,0.99,0.19,,42.29,42.72,127.27,147.72,0,0,0.94,2.38,0.31,1942,1,Cacau,1.36,1.46,28/11/2017,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Part trencada,Continu,,76.95,Trapezi,Indefinible,Indefinible,Indefinible,1386,120371,No escau,Inexistent,Abrupte,Abrupte,Concau suau alt,Incomplet,Recte regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,Triangular,Esquerra,,No,RSE,Sí,,SIP,,,,Taprezoidal,,,
76,Cueva de la Cocina,1.65,0.92,0.26,,42.76,48.02,129.54,139.68,0,0,0.89,1.66,0.24,1942,1,Gris,0.94,1.08,28/11/2017,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),1386,120371,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Recte regular,Complet,Inexistent,Complet,No escau,No escau,Sílex Dàlmata,No,,,Triangular,Dreta,,No,RSE,No,,SIP,,,,Taprezoidal,,,
77,Cueva de la Cocina,1.25,0.53,0.26,,19.9,16.8,0,0,143.3,0,0.53,3.29,0,1942,1,Gris,1.88,1.59,28/11/2017,,,,No escau,No escau,Part trencada,Part trencada,Pericot,No escau,No escau,Part trencada,Part trencada,,54.88,Triangle,Indefinible,Indefinible,Indefinible,1366,120371,No escau,No escau,Part trencada,Part trencada,Part trencada,Incomplet,Recte,Incomplet,No escau,No escau,No escau,No escau,Sílex Dàlmata,Trencat,,,Segmentoïde,Esquerra,,No,RSE,No,,SIP,,,,Si,,,
78,Cueva de la Cocina,1.59,0.51,0.18,,62.52,53.33,0,0,0,1.98,0.61,1.56,0,1942,1,Gris,1.16,0.7,28/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,Indefinible,Indefinible,Indefinible,1366,120371,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Centrat abrupte,Complet,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
79,Cueva de la Cocina,1.79,0.53,0.27,,30.67,17.85,0,0,131.47,0,0.56,2.25,0,1942,1,Gris oscur,1.54,0.92,28/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,91.89,Triangle,G14. Triángulo escaleno con el lado pequeño convexo,Ta 9.3.5 Triángulo escaleno con el lado pequeño convexo,G3. Triángulo de retoque abrupto,1384,120371,No escau,No escau,Abrupte,Abrupte,Convex suau,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,Triangular,Esquerra,,No,RSE,No,,SIP,,,,Si,,,
80,Cueva de la Cocina,1.42,0.56,0.18,,45.63,43.13,0,0,0,2,0.5,1.63,0,1942,1,Mel clar,0.93,1.02,28/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1366,120371,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Centrat suau,Complet,Sílex,No,,,Trapezoïdal,Esquerra,,No,RSE,Sí,,SIP,,,,Segmentoide,,,
81,Cueva de la Cocina,2.59,0.64,0.27,,23.61,44,0,0,0,3.6,1.29,3.28,0,1942,1,Gris,1.08,2.45,28/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,86.58,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,No en té,120372,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Suau esquerra,Incomplet,Sílex Gris Local (Cocina),No,,,Trapezoïdal,Dreta,,Si,RSE,No,,SIP,,,,Segmentoide,,,
82,Cueva de la Cocina,2.31,1.3,0.29,,64.7,70.28,0,0,0,3.52,2.02,2.32,0,1942,1,Crema,1.82,1.46,28/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Indefinible,Indefinible,No en té,120372,No escau,Oblicu,Oblicu,Oblicu,Convex,No escau,Recte regular,No escau,Convex,No escau,Centrat suau,Complet,Sílex Melat Granulós,No,,"No es defineixen les tipologies de Ximo i Oreto perquè en segments només contemplen abrupte o de doble bisell, però aquest es oblicu i directe, amb la qual cosa no és ni una cosa ni l'altra",Segmentoïde,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
83,Cueva de la Cocina,1.65,1.27,0.29,,99.68,69.97,0,0,0,3.32,1.61,1.41,0,1942,1,Melat,1.55,0.79,28/11/2017,,,,No escau,Doble bisell,Doble bisell,Doble bisell,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Ss 9.6 Segmento de doble bisel,G2. Segmento de retoque en doble bisel,No en té,120372,No escau,Oblicu,Oblicu,Oblicu,Convex,No escau,Recte regular,No escau,Convex,No escau,Abrupte esquerra,Complet,Sílex Serpis,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
85,Cueva de la Cocina,1.32,1.7,0.31,,69.82,81.4,77.29,131.49,0,0,1.59,1.35,0.71,1942,1,Melat,1.2,1.67,28/11/2017,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G3. Trapecio asimétrico,TRa 9.1.2 Trapecio asimétrico,G6. Trapecio asimétrico,No en té,120372,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Recte regular,Complet,Inexistent,Complet,No escau,No escau,Sílex Local Cocina,No,,Ací els angles els calcularé amb el GIS perquè hi ha que fer a muntó de feina de triangular i no vull perdre més temps,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Taprezoidal,,,
86,Cueva de la Cocina,1.76,0.57,0.16,,22.35,32.9,0,0,0,2.8,0.74,2.59,0,1942,1,Melat,1.15,1.64,28/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,85.13,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,No en té,120372,No escau,Semiabrupte,Semiabrupte,Semiabrupte,Convex,No escau,Recte,No escau,Convex,No escau,Abrupte esquerra,Incomplet,Sílex Local Cocina,No,,,Segmentoïde,Dreta,,No,RSE,No,,SIP,,,,Segmentoide,,,
87,Cueva de la Cocina,1.68,0.65,0.32,,43.12,32.57,0,0,0,2.81,0.7,2.46,0,1942,1,Marrò,1.51,1.24,28/11/2017,,,,No escau,Inversa,Inversa,Inversa,Pericot,No escau,Part trencada,Part trencada,Part trencada,,73.71,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,No en té,120372,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte,No escau,Convex,No escau,Part trencada,Incomplet,Sílex Jaspoide,No,,,Triangular,Dreta,,No,RSE,No,,SIP,,,,Segmentoide,,,
89,Cueva de la Cocina,1.57,0.63,0.33,,33.87,16.61,0,0,129.52,0,0.76,2.84,0,1942,1,Gris oscur,2.05,1.05,28/11/2017,,,,No escau,Inversa,Inversa,Inversa,Pericot,No escau,Continu,Part trencada,Continu,,75.03,Triangle,G14. Triángulo escaleno con el lado pequeño convexo,Ta 9.3.5 Triángulo escaleno con el lado pequeño convexo,G3. Triángulo de retoque abrupto,No en té,120372,No escau,Abrupte,Abrupte,Abrupte,Convex suau,Incomplet,Recte regular,Incomplet,No escau,No escau,No escau,No escau,Sílex Local Cocina,No,,Retoc invers al tall,Triangular,Esquerra,,No,RSE,No,,SIP,,,,No,,,
92,Cueva de la Cocina,1.19,0.8,0.2,,44.09,37.88,0,0,98.02,0,0.57,1.8,0,1942,1,Melat,1.27,1.12,28/11/2017,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Part trencada,Continu,,76.28,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,No en té,120372,No escau,No escau,Abrupte,Abrupte,Concau alt,Complet,Recte,Incomplet,No escau,No escau,No escau,No escau,Sílex Botorrita / Monegros,No,,,Triangular,Esquerra,,No,RSE,No,,SIP,,,,Pedunculat quadrat,,,
93,Cueva de la Cocina,1.89,0.74,0.22,,63.66,40.53,0,0,0,2.41,0.92,1.86,0,1942,1,Mel clar,1.28,1.03,28/11/2017,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,No en té,120372,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Recte regular,No escau,Convex,No escau,Abrupte esquerra,Complet,Sílex Local Cocina,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Segmentoide,,,
94,Cueva de la Cocina,1.64,0.87,0.24,,62.15,56.88,119.81,121.16,0,0,1.09,1.95,1.08,1942,1,Blanc,0.9,0.81,28/11/2017,,,,No escau,Inversa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,90.82,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,No en té,120372,No escau,Abrupte,Abrupte,Abrupte,Rectilini,Incomplet,Recte,Incomplet,Convex suau,Complet,No escau,No escau,Sílex Evaporític,No,,,Trapezoïdal,Esquerra,,No,RSE,No,,SIP,,,,Taprezoidal,,,
